date,open,high,low,close,volume
2018-12-29 11:00:00,3789.04,3816.21,3780.0,3804.6,6363081.73
2018-12-29 12:00:00,3804.6,3826.61,3791.0,3814.58,4601388.05
2018-12-29 13:00:00,3814.58,3838.2,3808.8,3828.49,3940106.78
2018-12-29 14:00:00,3828.49,3838.0,3796.0,3815.08,4140677.71
2018-12-29 15:00:00,3815.08,3835.0,3805.11,3822.1,3518898.41
2018-12-29 16:00:00,3822.1,3824.7,3760.0,3789.38,10013700.31
2018-12-29 17:00:00,3789.38,3801.75,3771.0,3795.06,5127921.2
2018-12-29 18:00:00,3795.06,3805.5,3771.37,3791.85,3054344.87
2018-12-29 19:00:00,3791.85,3798.17,3778.04,3793.31,2462031.09
2018-12-29 20:00:00,3793.31,3830.1,3792.33,3810.13,4422221.12
2018-12-29 21:00:00,3810.13,3876.47,3808.81,3859.59,9197608.85
2018-12-29 22:00:00,3859.59,3868.0,3843.27,3846.82,5344474.03
2018-12-29 23:00:00,3846.82,3884.0,3670.0,3695.32,11569085.89
2018-12-30 00:00:00,3695.32,3721.12,3657.9,3696.3,12402162.56
2018-12-30 01:00:00,3696.3,3719.27,3688.77,3707.3,5662736.9
2018-12-30 02:00:00,3707.3,3724.92,3707.0,3717.77,3246759.7
2018-12-30 03:00:00,3717.77,3722.58,3699.31,3711.55,2851035.02
2018-12-30 04:00:00,3711.55,3746.0,3708.18,3745.98,2873215.45
2018-12-30 05:00:00,3745.98,3747.0,3719.86,3732.45,2334002.91
2018-12-30 06:00:00,3732.45,3742.41,3726.29,3734.1,2028604.73
2018-12-30 07:00:00,3734.1,3738.0,3713.9,3724.94,2662962.56
2018-12-30 08:00:00,3724.94,3787.39,3718.01,3769.21,4826960.22
2018-12-30 09:00:00,3769.21,3824.0,3746.0,3798.69,8579566.99
2018-12-30 10:00:00,3798.69,3805.67,3780.94,3804.75,4889180.88
2018-12-30 11:00:00,3804.75,3810.64,3776.14,3785.61,4864773.98
2018-12-30 12:00:00,3785.61,3903.5,3720.41,3776.77,10499414.07
2018-12-30 13:00:00,3776.77,3794.0,3751.18,3762.95,5079284.96
2018-12-30 14:00:00,3762.95,3783.0,3742.3,3777.41,4845689.14
2018-12-30 15:00:00,3777.41,3807.02,3763.01,3768.0,4245394.15
2018-12-30 16:00:00,3768.0,3785.92,3762.04,3774.14,3014182.19
2018-12-30 17:00:00,3774.14,3797.18,3769.0,3787.24,2745763.2
2018-12-30 18:00:00,3787.24,3795.0,3772.0,3781.71,2391784.56
2018-12-30 19:00:00,3781.71,3809.85,3735.57,3780.12,5286589.38
2018-12-30 20:00:00,3780.12,3798.99,3745.0,3784.44,5934935.24
2018-12-30 21:00:00,3784.44,3823.0,3764.28,3795.91,5540011.8
2018-12-30 22:00:00,3795.91,3800.0,3785.12,3794.93,2643398.79
2018-12-30 23:00:00,3794.93,3812.54,3776.06,3801.91,4425239.09
2018-12-31 00:00:00,3801.91,3810.0,3786.02,3795.38,3297050.09
2018-12-31 01:00:00,3795.38,3797.46,3745.59,3762.94,5329186.19
2018-12-31 02:00:00,3762.94,3767.6,3715.73,3727.93,8509922.02
2018-12-31 03:00:00,3727.93,3751.58,3725.48,3744.58,5589968.82
2018-12-31 04:00:00,3744.58,3756.06,3731.76,3753.72,3314960.69
2018-12-31 05:00:00,3753.72,3755.6,3735.0,3747.45,2395151.13
2018-12-31 06:00:00,3747.45,3759.53,3742.48,3757.45,2110562.59
2018-12-31 07:00:00,3757.45,3763.12,3750.76,3754.45,2137529.13
2018-12-31 08:00:00,3754.45,3761.0,3743.15,3752.21,2927113.9
2018-12-31 09:00:00,3752.21,3791.63,3751.04,3775.59,4830982.37
2018-12-31 10:00:00,3775.59,3783.44,3769.0,3771.5,3290789.82
2018-12-31 11:00:00,3771.5,3773.53,3692.11,3725.42,7756698.39
2018-12-31 12:00:00,3725.42,3737.42,3715.0,3731.58,3580746.85
2018-12-31 13:00:00,3731.58,3739.82,3725.85,3732.23,2764621.68
2018-12-31 14:00:00,3732.23,3780.83,3724.81,3769.57,3535226.02
2018-12-31 15:00:00,3769.57,3783.34,3721.11,3752.46,5786527.47
2018-12-31 16:00:00,3752.46,3776.85,3725.0,3736.17,4342582.47
2018-12-31 17:00:00,3736.17,3742.92,3722.0,3736.31,3225510.23
2018-12-31 18:00:00,3736.31,3748.98,3731.64,3741.52,2309184.48
2018-12-31 19:00:00,3741.52,3742.22,3637.78,3687.47,8151842.31
2018-12-31 20:00:00,3687.47,3688.77,3657.7,3672.0,6318207.68
2018-12-31 21:00:00,3672.0,3678.0,3665.0,3671.72,2669607.99
2018-12-31 22:00:00,3671.72,3687.02,3662.02,3686.43,2694129.72
2018-12-31 23:00:00,3686.43,3707.5,3684.22,3702.9,3895684.68
2019-01-01 00:00:00,3702.9,3713.0,3689.88,3700.31,2476818.75
2019-01-01 01:00:00,3700.31,3702.73,3684.22,3689.69,2148478.95
2019-01-01 02:00:00,3689.69,3695.95,3675.04,3690.0,3147972.26
2019-01-01 03:00:00,3690.0,3699.77,3685.78,3693.13,2716761.98
2019-01-01 04:00:00,3693.13,3720.0,3685.94,3692.71,4682015.74
2019-01-01 05:00:00,3692.71,3704.44,3692.71,3699.94,2049289.86
2019-01-01 06:00:00,3699.94,3713.93,3697.0,3703.56,2312745.57
2019-01-01 07:00:00,3703.56,3726.64,3703.34,3713.83,2845478.82
2019-01-01 08:00:00,3713.83,3731.19,3707.0,3716.7,3154417.84
2019-01-01 09:00:00,3716.7,3732.0,3696.14,3699.95,3430215.86
2019-01-01 10:00:00,3699.95,3717.11,3698.0,3713.07,1914864.56
2019-01-01 11:00:00,3713.07,3722.22,3706.88,3707.54,2100735.23
2019-01-01 12:00:00,3707.54,3725.0,3698.25,3717.0,2350127.74
2019-01-01 13:00:00,3717.0,3756.94,3708.41,3715.93,3174555.07
2019-01-01 14:00:00,3715.93,3717.0,3684.21,3698.53,3709985.37
2019-01-01 15:00:00,3698.53,3698.87,3666.01,3682.61,3550566.32
2019-01-01 16:00:00,3682.61,3696.23,3677.48,3693.54,2252731.61
2019-01-01 17:00:00,3693.54,3701.68,3675.01,3686.32,1357730.2
2019-01-01 18:00:00,3686.32,3686.35,3642.0,3659.41,3747116.92
2019-01-01 19:00:00,3659.41,3699.99,3659.41,3696.73,4107502.38
2019-01-01 20:00:00,3696.73,3726.93,3675.67,3719.0,7060391.26
2019-01-01 21:00:00,3719.0,3730.01,3700.0,3708.21,3929752.26
2019-01-01 22:00:00,3708.21,3717.07,3692.42,3711.2,2219206.62
2019-01-01 23:00:00,3711.2,3810.16,3706.43,3797.14,11378541.42
2019-01-02 00:00:00,3797.14,3810.0,3763.75,3778.02,7520575.15
2019-01-02 01:00:00,3778.02,3792.0,3765.75,3770.0,3327560.41
2019-01-02 02:00:00,3770.0,3785.1,3768.0,3783.28,2634850.94
2019-01-02 03:00:00,3783.28,3796.22,3773.79,3779.98,2787063.03
2019-01-02 04:00:00,3779.98,3788.31,3765.0,3776.41,2719601.02
2019-01-02 05:00:00,3776.41,3778.42,3768.0,3773.04,1542092.28
2019-01-02 06:00:00,3773.04,3775.0,3750.45,3758.53,3230604.42
2019-01-02 07:00:00,3758.53,3778.54,3755.4,3771.08,4833613.63
2019-01-02 08:00:00,3771.08,3800.0,3770.09,3781.35,7787959.43
2019-01-02 09:00:00,3781.35,3786.24,3770.0,3775.0,5336770.73
2019-01-02 10:00:00,3775.0,3794.4,3770.03,3788.0,4017332.53
2019-01-02 11:00:00,3788.0,3803.68,3777.82,3787.97,4982488.73
2019-01-02 12:00:00,3787.97,3793.72,3778.23,3792.51,4313257.22
2019-01-02 13:00:00,3792.51,3839.63,3790.82,3825.65,8910917.91
2019-01-02 14:00:00,3825.65,3834.26,3796.51,3811.24,8463905.12
2019-01-02 15:00:00,3811.24,3815.0,3785.75,3801.28,5006981.47
2019-01-02 16:00:00,3801.28,3865.72,3795.0,3824.89,9093115.8
2019-01-02 17:00:00,3824.89,3845.78,3811.01,3822.6,7725243.42
2019-01-02 18:00:00,3822.6,3833.0,3807.0,3828.87,4420365.43
2019-01-02 19:00:00,3828.87,3830.19,3801.14,3824.98,3326776.96
2019-01-02 20:00:00,3824.98,3854.35,3812.34,3849.0,4335295.66
2019-01-02 21:00:00,3849.0,3876.0,3830.06,3856.68,6385595.78
2019-01-02 22:00:00,3856.68,3876.0,3842.46,3862.12,5330412.04
2019-01-02 23:00:00,3862.12,3882.14,3851.0,3858.56,7749573.79
2019-01-03 00:00:00,3858.56,3862.74,3828.7,3830.78,6440551.24
2019-01-03 01:00:00,3830.78,3843.24,3821.14,3835.96,4744172.16
2019-01-03 02:00:00,3835.96,3844.99,3825.85,3833.47,2443540.58
2019-01-03 03:00:00,3833.47,3847.05,3832.0,3841.83,2601710.8
2019-01-03 04:00:00,3841.83,3850.0,3833.7,3834.59,2413724.58
2019-01-03 05:00:00,3834.59,3840.31,3805.0,3824.38,3816884.45
2019-01-03 06:00:00,3824.38,3829.89,3813.62,3820.53,2868144.1
2019-01-03 07:00:00,3820.53,3837.52,3820.39,3828.88,2583365.03
2019-01-03 08:00:00,3828.88,3832.83,3796.0,3805.0,5582624.83
2019-01-03 09:00:00,3805.0,3814.96,3783.0,3805.81,6092696.1
2019-01-03 10:00:00,3805.81,3819.0,3804.07,3811.52,4885754.1
2019-01-03 11:00:00,3811.52,3813.51,3787.29,3804.0,5942654.32
2019-01-03 12:00:00,3804.0,3823.0,3795.33,3818.02,4529964.62
2019-01-03 13:00:00,3818.02,3822.0,3809.35,3817.36,4001587.26
2019-01-03 14:00:00,3817.36,3817.37,3790.04,3796.7,4312647.56
2019-01-03 15:00:00,3796.7,3811.89,3785.32,3806.7,4745299.53
2019-01-03 16:00:00,3806.7,3807.75,3730.0,3738.0,9482099.29
2019-01-03 17:00:00,3738.0,3762.04,3732.19,3748.46,7246797.95
2019-01-03 18:00:00,3748.46,3759.33,3738.0,3757.89,3664343.52
2019-01-03 19:00:00,3757.89,3763.71,3740.11,3756.0,2801341.59
2019-01-03 20:00:00,3756.0,3782.25,3752.37,3780.03,2761689.4
2019-01-03 21:00:00,3780.03,3782.69,3768.23,3771.26,4929709.54
2019-01-03 22:00:00,3771.26,3781.4,3757.14,3773.79,3505095.54
2019-01-03 23:00:00,3773.79,3775.53,3757.87,3766.78,1896781.71
2019-01-04 00:00:00,3766.78,3767.21,3730.0,3750.3,4449637.1
2019-01-04 01:00:00,3750.3,3776.89,3749.67,3766.23,2823175.03
2019-01-04 02:00:00,3766.23,3766.48,3750.41,3758.65,2072067.43
2019-01-04 03:00:00,3758.65,3787.65,3752.41,3780.04,3523153.72
2019-01-04 04:00:00,3780.04,3793.0,3761.94,3775.33,4688558.67
2019-01-04 05:00:00,3775.33,3788.53,3764.37,3779.9,3524050.3
2019-01-04 06:00:00,3779.9,3797.52,3775.92,3783.02,5118007.85
2019-01-04 07:00:00,3783.02,3800.0,3779.54,3783.28,4161478.05
2019-01-04 08:00:00,3783.28,3800.0,3766.75,3771.34,5280825.11
2019-01-04 09:00:00,3771.34,3789.9,3757.0,3764.35,4838546.1
2019-01-04 10:00:00,3764.35,3777.16,3756.48,3775.48,3044319.76
2019-01-04 11:00:00,3775.48,3777.77,3752.0,3757.55,3302450.57
2019-01-04 12:00:00,3757.55,3765.0,3739.0,3755.52,5186471.56
2019-01-04 13:00:00,3755.52,3757.52,3742.08,3744.0,5333199.84
2019-01-04 14:00:00,3744.0,3751.94,3703.62,3717.14,8634495.88
2019-01-04 15:00:00,3717.14,3728.59,3703.57,3725.28,5030747.26
2019-01-04 16:00:00,3725.28,3754.0,3717.3,3747.5,4458333.5
2019-01-04 17:00:00,3747.5,3749.5,3735.03,3745.22,3211486.03
2019-01-04 18:00:00,3745.22,3745.96,3726.99,3730.0,3011011.7
2019-01-04 19:00:00,3730.0,3746.59,3729.02,3739.53,2984400.03
2019-01-04 20:00:00,3739.53,3786.0,3733.46,3764.24,4621240.35
2019-01-04 21:00:00,3764.24,3823.64,3760.21,3802.36,7931536.26
2019-01-04 22:00:00,3802.36,3816.18,3778.51,3790.98,4374643.82
2019-01-04 23:00:00,3790.98,3800.98,3787.57,3792.01,2677983.04
2019-01-05 00:00:00,3792.01,3838.7,3788.97,3811.76,8627518.8
2019-01-05 01:00:00,3811.76,3827.41,3783.25,3803.58,7835578.41
2019-01-05 02:00:00,3803.58,3820.13,3802.43,3811.88,4789792.59
2019-01-05 03:00:00,3811.88,3822.27,3803.25,3815.0,4116513.21
2019-01-05 04:00:00,3815.0,3826.39,3812.09,3815.72,4391630.39
2019-01-05 05:00:00,3815.72,3840.99,3815.72,3834.01,5270288.91
2019-01-05 06:00:00,3834.01,3835.08,3792.0,3799.45,7226923.9
2019-01-05 07:00:00,3799.45,3804.99,3780.13,3785.15,3307235.99
2019-01-05 08:00:00,3785.15,3798.84,3783.76,3793.56,2189983.42
2019-01-05 09:00:00,3793.56,3796.94,3787.03,3790.36,2402424.29
2019-01-05 10:00:00,3790.36,3793.81,3770.0,3787.94,3452322.69
2019-01-05 11:00:00,3787.94,3812.63,3787.53,3801.26,3087400.01
2019-01-05 12:00:00,3801.26,3811.98,3796.35,3802.47,3472113.86
2019-01-05 13:00:00,3802.47,3802.74,3782.0,3793.84,4963847.89
2019-01-05 14:00:00,3793.84,3794.89,3778.01,3787.45,4833651.89
2019-01-05 15:00:00,3787.45,3814.0,3785.02,3785.58,6529977.6
2019-01-05 16:00:00,3785.58,3805.0,3775.0,3797.19,5990219.0
2019-01-05 17:00:00,3797.19,3807.99,3795.82,3801.36,3684295.09
2019-01-05 18:00:00,3801.36,3818.51,3798.26,3809.02,4147193.52
2019-01-05 19:00:00,3809.02,3820.0,3798.19,3810.98,3203386.84
2019-01-05 20:00:00,3810.98,3812.36,3800.0,3803.68,1901432.6
2019-01-05 21:00:00,3803.68,3812.5,3799.0,3806.57,1796315.69
2019-01-05 22:00:00,3806.57,3810.2,3751.0,3786.62,8719350.28
2019-01-05 23:00:00,3786.62,3786.63,3766.14,3770.96,3053908.99
2019-01-06 00:00:00,3770.96,3792.12,3761.6,3786.76,3481080.68
2019-01-06 01:00:00,3786.76,3791.98,3761.15,3765.65,3718340.13
2019-01-06 02:00:00,3765.65,3775.01,3740.0,3771.82,5726763.83
2019-01-06 03:00:00,3771.82,3778.13,3765.49,3771.15,2100921.54
2019-01-06 04:00:00,3771.15,3776.86,3760.58,3767.9,2282437.96
2019-01-06 05:00:00,3767.9,3783.55,3764.43,3777.75,2113945.32
2019-01-06 06:00:00,3777.75,3779.76,3772.14,3772.22,1202964.95
2019-01-06 07:00:00,3772.22,3775.11,3760.0,3767.94,2390268.4
2019-01-06 08:00:00,3767.94,3773.32,3761.81,3772.88,2014575.9
2019-01-06 09:00:00,3772.88,3782.56,3770.93,3771.3,2966773.3
2019-01-06 10:00:00,3771.3,3812.02,3770.93,3796.99,6019940.12
2019-01-06 11:00:00,3796.99,3820.82,3796.42,3814.24,6666039.86
2019-01-06 12:00:00,3814.24,3820.41,3787.07,3790.81,4824295.42
2019-01-06 13:00:00,3790.81,3808.31,3785.0,3798.61,3076904.82
2019-01-06 14:00:00,3798.61,3805.0,3791.0,3801.35,3207345.85
2019-01-06 15:00:00,3801.35,3824.99,3800.24,3806.82,5635254.37
2019-01-06 16:00:00,3806.82,3814.99,3800.31,3813.39,3383533.62
2019-01-06 17:00:00,3813.39,4025.0,3813.39,4007.11,23437624.16
2019-01-06 18:00:00,4007.11,4027.71,3972.71,3989.09,11152004.48
2019-01-06 19:00:00,3989.09,4013.0,3989.09,4002.46,7592530.43
2019-01-06 20:00:00,4002.46,4015.0,3967.01,3977.16,6889720.12
2019-01-06 21:00:00,3977.16,3985.69,3953.53,3967.49,8294366.2
2019-01-06 22:00:00,3967.49,3988.0,3965.42,3970.36,3740616.9
2019-01-06 23:00:00,3970.36,4009.63,3970.36,3987.6,4675641.3
2019-01-07 00:00:00,3987.6,4017.9,3986.41,4008.05,5647594.31
2019-01-07 01:00:00,4008.05,4009.84,3972.06,3984.28,6456251.54
2019-01-07 02:00:00,3984.28,3987.2,3970.03,3987.2,4986328.51
2019-01-07 03:00:00,3987.2,3996.97,3983.03,3992.26,3161962.2
2019-01-07 04:00:00,3992.26,3996.06,3986.4,3988.72,2513936.25
2019-01-07 05:00:00,3988.72,3996.08,3980.08,3994.96,2784479.74
2019-01-07 06:00:00,3994.96,4001.77,3982.61,3990.78,4166511.45
2019-01-07 07:00:00,3990.78,4001.21,3988.0,4001.0,4268853.3
2019-01-07 08:00:00,4001.0,4015.0,3990.0,4007.7,7409398.62
2019-01-07 09:00:00,4007.7,4010.67,3921.53,3957.01,12768196.32
2019-01-07 10:00:00,3957.01,3995.04,3955.5,3959.35,7087168.73
2019-01-07 11:00:00,3959.35,3976.9,3952.07,3976.76,3720768.19
2019-01-07 12:00:00,3976.76,3978.0,3955.02,3956.87,3353645.4
2019-01-07 13:00:00,3956.87,3982.96,3955.02,3980.26,3243511.49
2019-01-07 14:00:00,3980.26,4000.0,3975.8,3985.46,4408436.89
2019-01-07 15:00:00,3985.46,3990.0,3964.49,3969.91,4849459.61
2019-01-07 16:00:00,3969.91,3985.98,3965.0,3978.96,4681740.56
2019-01-07 17:00:00,3978.96,3989.18,3941.0,3979.34,8249706.11
2019-01-07 18:00:00,3979.34,3994.98,3976.0,3977.89,5077345.34
2019-01-07 19:00:00,3977.89,3989.35,3974.31,3988.52,3472479.03
2019-01-07 20:00:00,3988.52,3988.74,3961.0,3970.96,4738800.39
2019-01-07 21:00:00,3970.96,3981.25,3967.0,3971.98,2957966.63
2019-01-07 22:00:00,3971.98,3975.35,3951.55,3964.81,4183642.49
2019-01-07 23:00:00,3964.81,3978.97,3954.19,3975.45,3033100.58
2019-01-08 00:00:00,3975.45,3989.0,3973.79,3981.12,3486690.99
2019-01-08 01:00:00,3981.12,3982.1,3960.0,3961.03,3570961.96
2019-01-08 02:00:00,3961.03,3966.39,3922.0,3949.16,7885022.79
2019-01-08 03:00:00,3949.16,3957.49,3942.0,3945.61,3936786.32
2019-01-08 04:00:00,3945.61,3947.62,3936.26,3944.88,5530820.37
2019-01-08 05:00:00,3944.88,3952.54,3939.81,3950.49,3812201.85
2019-01-08 06:00:00,3950.49,3965.66,3940.0,3958.56,3870581.17
2019-01-08 07:00:00,3958.56,3968.42,3946.09,3953.6,3937875.48
2019-01-08 08:00:00,3953.6,3974.2,3948.75,3960.64,4632653.53
2019-01-08 09:00:00,3960.64,3982.0,3958.48,3973.62,6410162.11
2019-01-08 10:00:00,3973.62,3982.25,3964.0,3980.69,5038718.42
2019-01-08 11:00:00,3980.69,4016.6,3967.93,4001.59,7390797.9
2019-01-08 12:00:00,4001.59,4007.0,3988.64,3988.83,5911386.61
2019-01-08 13:00:00,3988.83,4036.28,3988.83,4026.72,8933725.45
2019-01-08 14:00:00,4026.72,4028.19,4002.76,4008.81,8261030.34
2019-01-08 15:00:00,4008.81,4067.66,3981.0,4000.48,15244585.66
2019-01-08 16:00:00,4000.48,4007.84,3943.9,3968.77,12254820.34
2019-01-08 17:00:00,3968.77,3984.4,3956.0,3962.0,6187857.51
2019-01-08 18:00:00,3962.0,3977.06,3954.0,3968.46,3367325.61
2019-01-08 19:00:00,3968.46,3983.0,3957.93,3976.12,3397186.95
2019-01-08 20:00:00,3976.12,3985.8,3965.4,3965.4,2906682.29
2019-01-08 21:00:00,3965.4,3976.46,3960.9,3963.23,2597445.4
2019-01-08 22:00:00,3963.23,3968.47,3952.3,3967.83,2343534.73
2019-01-08 23:00:00,3967.83,3971.4,3930.0,3955.13,5829085.26
2019-01-09 00:00:00,3955.13,3970.47,3930.04,3955.73,6380076.62
2019-01-09 01:00:00,3955.73,3997.74,3936.26,3986.0,8788211.08
2019-01-09 02:00:00,3986.0,3999.89,3977.3,3980.64,5545530.4
2019-01-09 03:00:00,3980.64,3992.75,3977.42,3981.03,3822295.56
2019-01-09 04:00:00,3981.03,4002.0,3981.03,3994.0,3533763.14
2019-01-09 05:00:00,3994.0,3999.2,3983.0,3987.98,3097620.4
2019-01-09 06:00:00,3987.98,3990.0,3978.0,3986.63,3111641.93
2019-01-09 07:00:00,3986.63,4000.0,3985.02,3987.88,3027561.36
2019-01-09 08:00:00,3987.88,3991.78,3971.11,3982.54,3923150.47
2019-01-09 09:00:00,3982.54,3996.98,3976.0,3978.0,3550746.33
2019-01-09 10:00:00,3978.0,3987.07,3971.5,3982.77,4683594.74
2019-01-09 11:00:00,3982.77,4006.81,3980.58,3986.44,5237666.29
2019-01-09 12:00:00,3986.44,3996.3,3956.0,3976.72,6971130.68
2019-01-09 13:00:00,3976.72,3977.71,3952.0,3968.09,5348140.18
2019-01-09 14:00:00,3968.09,3968.11,3941.0,3951.22,6348079.43
2019-01-09 15:00:00,3951.22,3971.18,3942.39,3958.28,5874445.72
2019-01-09 16:00:00,3958.28,3977.93,3952.44,3963.03,5027859.6
2019-01-09 17:00:00,3963.03,3972.0,3955.68,3968.0,3379073.04
2019-01-09 18:00:00,3968.0,3975.0,3958.0,3971.38,3121434.64
2019-01-09 19:00:00,3971.38,3983.66,3964.79,3978.34,3436062.13
2019-01-09 20:00:00,3978.34,3981.0,3961.0,3967.0,3341161.27
2019-01-09 21:00:00,3967.0,3990.0,3955.0,3966.48,5767198.47
2019-01-09 22:00:00,3966.48,3977.67,3962.21,3967.4,3272467.73
2019-01-09 23:00:00,3967.4,3973.55,3961.88,3966.65,2726143.71
2019-01-10 00:00:00,3966.65,3989.81,3963.7,3987.66,3352698.2
2019-01-10 01:00:00,3987.66,3993.46,3974.31,3982.44,3890830.67
2019-01-10 02:00:00,3982.44,3985.0,3975.02,3981.0,3510734.96
2019-01-10 03:00:00,3981.0,3990.49,3975.13,3978.94,4295897.14
2019-01-10 04:00:00,3978.94,3993.82,3976.14,3993.0,4108035.36
2019-01-10 05:00:00,3993.0,3996.01,3986.57,3989.79,5512919.07
2019-01-10 06:00:00,3989.79,3990.47,3731.05,3767.9,22111292.81
2019-01-10 07:00:00,3767.9,3784.73,3747.61,3777.02,14017496.76
2019-01-10 08:00:00,3777.02,3783.32,3752.5,3759.07,8355684.69
2019-01-10 09:00:00,3759.07,3766.51,3715.65,3732.79,13493251.08
2019-01-10 10:00:00,3732.79,3751.12,3725.0,3736.45,5564377.23
2019-01-10 11:00:00,3736.45,3744.7,3720.0,3739.99,6944305.45
2019-01-10 12:00:00,3739.99,3750.0,3728.06,3732.81,5035927.26
2019-01-10 13:00:00,3732.81,3736.11,3707.07,3725.62,6935334.67
2019-01-10 14:00:00,3725.62,3732.98,3713.3,3726.32,6694775.48
2019-01-10 15:00:00,3726.32,3735.65,3713.4,3726.39,6378503.47
2019-01-10 16:00:00,3726.39,3726.79,3540.0,3583.21,20088856.09
2019-01-10 17:00:00,3583.21,3588.78,3561.6,3574.18,6207570.37
2019-01-10 18:00:00,3574.18,3576.61,3557.16,3573.78,3797616.37
2019-01-10 19:00:00,3573.78,3606.88,3540.33,3596.12,10597528.59
2019-01-10 20:00:00,3596.12,3609.21,3582.0,3585.62,5506846.85
2019-01-10 21:00:00,3585.62,3593.98,3574.65,3586.29,3497578.23
2019-01-10 22:00:00,3586.29,3590.46,3574.64,3583.43,4146623.58
2019-01-10 23:00:00,3583.43,3597.72,3577.05,3585.88,4711446.53
2019-01-11 00:00:00,3585.88,3617.04,3557.52,3607.72,7929314.11
2019-01-11 01:00:00,3607.72,3609.09,3586.63,3592.95,4324439.13
2019-01-11 02:00:00,3592.95,3596.74,3572.76,3579.76,4126984.15
2019-01-11 03:00:00,3579.76,3589.79,3576.76,3583.09,3948797.62
2019-01-11 04:00:00,3583.09,3583.12,3546.36,3562.0,8013621.87
2019-01-11 05:00:00,3562.0,3575.78,3560.0,3573.49,4609354.87
2019-01-11 06:00:00,3573.49,3590.0,3570.55,3584.48,3056519.52
2019-01-11 07:00:00,3584.48,3597.0,3578.95,3595.47,3845681.94
2019-01-11 08:00:00,3595.47,3635.0,3590.82,3605.61,7208823.45
2019-01-11 09:00:00,3605.61,3612.0,3587.43,3591.3,5332375.04
2019-01-11 10:00:00,3591.3,3597.64,3562.0,3586.06,5891043.08
2019-01-11 11:00:00,3586.06,3596.99,3580.02,3594.0,4315494.75
2019-01-11 12:00:00,3594.0,3594.18,3571.18,3585.4,4390800.98
2019-01-11 13:00:00,3585.4,3590.94,3569.16,3569.67,4148442.67
2019-01-11 14:00:00,3569.67,3612.0,3569.17,3598.72,6357439.56
2019-01-11 15:00:00,3598.72,3616.13,3585.5,3585.51,4605280.44
2019-01-11 16:00:00,3585.51,3620.24,3582.5,3601.05,4843442.46
2019-01-11 17:00:00,3601.05,3615.82,3599.85,3608.9,3820269.05
2019-01-11 18:00:00,3608.9,3612.67,3594.0,3605.88,3806621.87
2019-01-11 19:00:00,3605.88,3613.0,3602.0,3606.15,3032293.94
2019-01-11 20:00:00,3606.15,3624.82,3601.58,3610.7,3897284.85
2019-01-11 21:00:00,3610.7,3658.0,3594.06,3602.52,6375902.65
2019-01-11 22:00:00,3602.52,3606.88,3571.43,3578.85,4531425.98
2019-01-11 23:00:00,3578.85,3615.0,3526.98,3601.31,10633022.37
2019-01-12 00:00:00,3601.31,3618.19,3588.01,3601.46,6578236.56
2019-01-12 01:00:00,3601.46,3601.53,3558.85,3590.17,5407238.07
2019-01-12 02:00:00,3590.17,3596.55,3579.0,3594.88,2697495.19
2019-01-12 03:00:00,3594.88,3603.19,3589.33,3601.15,2550696.84
2019-01-12 04:00:00,3601.15,3601.15,3589.47,3590.35,1929550.51
2019-01-12 05:00:00,3590.35,3598.77,3586.42,3587.72,1500018.66
2019-01-12 06:00:00,3587.72,3592.46,3567.31,3571.74,3027885.29
2019-01-12 07:00:00,3571.74,3583.0,3571.37,3582.38,2496331.4
2019-01-12 08:00:00,3582.38,3582.81,3571.2,3574.06,1922115.84
2019-01-12 09:00:00,3574.06,3579.78,3559.5,3578.3,3010671.74
2019-01-12 10:00:00,3578.3,3585.71,3572.93,3575.89,2126185.19
2019-01-12 11:00:00,3575.89,3578.79,3569.32,3571.16,1811817.74
2019-01-12 12:00:00,3571.16,3605.0,3531.06,3590.36,6441528.16
2019-01-12 13:00:00,3590.36,3593.18,3574.0,3587.73,4163657.9
2019-01-12 14:00:00,3587.73,3594.82,3582.61,3592.5,2917942.74
2019-01-12 15:00:00,3592.5,3594.0,3584.0,3591.11,2514448.43
2019-01-12 16:00:00,3591.11,3599.0,3587.01,3589.9,3429729.43
2019-01-12 17:00:00,3589.9,3600.0,3572.19,3592.0,3981030.19
2019-01-12 18:00:00,3592.0,3599.86,3588.7,3591.92,1971261.36
2019-01-12 19:00:00,3591.92,3596.0,3587.0,3593.74,1488983.25
2019-01-12 20:00:00,3593.74,3600.62,3585.0,3594.62,2107601.59
2019-01-12 21:00:00,3594.62,3603.55,3588.43,3591.3,2021908.04
2019-01-12 22:00:00,3591.3,3612.39,3571.14,3580.01,3553395.09
2019-01-12 23:00:00,3580.01,3590.71,3563.01,3583.13,4039344.47
2019-01-13 00:00:00,3583.13,3587.01,3566.19,3570.47,3010148.32
2019-01-13 01:00:00,3570.47,3583.58,3564.41,3569.04,2759569.15
2019-01-13 02:00:00,3569.04,3588.24,3568.0,3588.24,2012678.8
2019-01-13 03:00:00,3588.24,3595.0,3585.12,3593.24,1681864.4
2019-01-13 04:00:00,3593.24,3598.88,3585.07,3586.49,1767500.66
2019-01-13 05:00:00,3586.49,3591.56,3581.62,3582.26,1181800.42
2019-01-13 06:00:00,3582.26,3592.71,3575.84,3580.94,1985575.81
2019-01-13 07:00:00,3580.94,3586.22,3579.47,3583.68,1160990.0
2019-01-13 08:00:00,3583.68,3587.85,3574.0,3575.1,1028094.56
